Id,Genre,classic,cute,romantic,realistic,expressionnisme,abstract,decoration,grotesque,humor
3142,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3143,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3144,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3145,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3146,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3147,['cute'],0,1,0,0,0,0,0,0,0
3148,['cute'],0,1,0,0,0,0,0,0,0
3149,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3150,['cute'],0,1,0,0,0,0,0,0,0
3151,['cute'],0,1,0,0,0,0,0,0,0
3152,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3153,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3154,['cute'],0,1,0,0,0,0,0,0,0
3155,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3156,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3157,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3158,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3159,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3160,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3161,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3162,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3163,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3164,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3165,['cute'],0,1,0,0,0,0,0,0,0
3166,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3167,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3168,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3169,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3170,['cute'],0,1,0,0,0,0,0,0,0
3171,['cute'],0,1,0,0,0,0,0,0,0
3172,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3173,['cute'],0,1,0,0,0,0,0,0,0
3174,['cute'],0,1,0,0,0,0,0,0,0
3175,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3176,['cute'],0,1,0,0,0,0,0,0,0
3177,['cute'],0,1,0,0,0,0,0,0,0
3178,['cute'],0,1,0,0,0,0,0,0,0
3179,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3180,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3181,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3182,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3183,['cute'],0,1,0,0,0,0,0,0,0
3184,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3185,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3186,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3187,['cute'],0,1,0,0,0,0,0,0,0
3188,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3189,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3190,['cute'],0,1,0,0,0,0,0,0,0
3191,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3192,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3193,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3194,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3195,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3196,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3197,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3198,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
3199,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3200,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3201,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3202,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3203,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3204,['cute'],0,1,0,0,0,0,0,0,0
3205,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3206,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3207,['cute'],0,1,0,0,0,0,0,0,0
3208,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3209,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3210,['decoration'],0,0,0,0,0,0,1,0,0
3211,['decoration'],0,0,0,0,0,0,1,0,0
3212,['decoration'],0,0,0,0,0,0,1,0,0
3213,['decoration'],0,0,0,0,0,0,1,0,0
3214,['decoration'],0,0,0,0,0,0,1,0,0
3215,['decoration'],0,0,0,0,0,0,1,0,0
3216,['decoration'],0,0,0,0,0,0,1,0,0
3217,['decoration'],0,0,0,0,0,0,1,0,0
3218,['decoration'],0,0,0,0,0,0,1,0,0
3219,['decoration'],0,0,0,0,0,0,1,0,0
3220,['decoration'],0,0,0,0,0,0,1,0,0
3221,['decoration'],0,0,0,0,0,0,1,0,0
3222,['decoration'],0,0,0,0,0,0,1,0,0
3223,['cute'],0,1,0,0,0,0,0,0,0
3224,['decoration'],0,0,0,0,0,0,1,0,0
3225,['decoration'],0,0,0,0,0,0,1,0,0
3226,['decoration'],0,0,0,0,0,0,1,0,0
3227,['decoration'],0,0,0,0,0,0,1,0,0
3228,"['cute', 'decoration']",0,1,0,0,0,0,1,0,0
3229,['decoration'],0,0,0,0,0,0,1,0,0
3230,['decoration'],0,0,0,0,0,0,1,0,0
3231,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
3232,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
3233,['romantic'],0,0,1,0,0,0,0,0,0
3234,"['romantic', 'expressionnisme']",0,0,1,0,1,0,0,0,0
3235,['romantic'],0,0,1,0,0,0,0,0,0
3236,['romantic'],0,0,1,0,0,0,0,0,0
3237,['romantic'],0,0,1,0,0,0,0,0,0
3238,['romantic'],0,0,1,0,0,0,0,0,0
3239,['romantic'],0,0,1,0,0,0,0,0,0
3240,['romantic'],0,0,1,0,0,0,0,0,0
3241,['romantic'],0,0,1,0,0,0,0,0,0
3242,['romantic'],0,0,1,0,0,0,0,0,0
3243,['romantic'],0,0,1,0,0,0,0,0,0
3244,['romantic'],0,0,1,0,0,0,0,0,0
3245,['romantic'],0,0,1,0,0,0,0,0,0
3246,['romantic'],0,0,1,0,0,0,0,0,0
3247,['romantic'],0,0,1,0,0,0,0,0,0
3248,['romantic'],0,0,1,0,0,0,0,0,0
3249,['romantic'],0,0,1,0,0,0,0,0,0
3250,['humor'],0,0,0,0,0,0,0,0,1
3251,['humor'],0,0,0,0,0,0,0,0,1
3252,['humor'],0,0,0,0,0,0,0,0,1
3253,['romantic'],0,0,1,0,0,0,0,0,0
3254,['romantic'],0,0,1,0,0,0,0,0,0
3255,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
3256,['romantic'],0,0,1,0,0,0,0,0,0
3257,['romantic'],0,0,1,0,0,0,0,0,0
3258,['romantic'],0,0,1,0,0,0,0,0,0
3259,['romantic'],0,0,1,0,0,0,0,0,0
3260,['romantic'],0,0,1,0,0,0,0,0,0
3261,['romantic'],0,0,1,0,0,0,0,0,0
3262,['romantic'],0,0,1,0,0,0,0,0,0
3263,['romantic'],0,0,1,0,0,0,0,0,0
3264,['cute'],0,1,0,0,0,0,0,0,0
3265,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3266,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3267,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3268,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3269,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3270,"['abstract', 'decoration']",0,0,0,0,0,1,1,0,0
3271,['decoration'],0,0,0,0,0,0,1,0,0
3272,['cute'],0,1,0,0,0,0,0,0,0
3273,['cute'],0,1,0,0,0,0,0,0,0
3274,['cute'],0,1,0,0,0,0,0,0,0
3275,['cute'],0,1,0,0,0,0,0,0,0
3276,"['cute', 'expressionnisme']",0,1,0,0,1,0,0,0,0
3277,['cute'],0,1,0,0,0,0,0,0,0
3278,['cute'],0,1,0,0,0,0,0,0,0
3279,['cute'],0,1,0,0,0,0,0,0,0
3280,['cute'],0,1,0,0,0,0,0,0,0
3281,"['cute', 'expressionnisme']",0,1,0,0,1,0,0,0,0
3282,['cute'],0,1,0,0,0,0,0,0,0
3283,['cute'],0,1,0,0,0,0,0,0,0
3284,['cute'],0,1,0,0,0,0,0,0,0
3285,['cute'],0,1,0,0,0,0,0,0,0
3286,['cute'],0,1,0,0,0,0,0,0,0
3287,['romantic'],0,0,1,0,0,0,0,0,0
3288,['romantic'],0,0,1,0,0,0,0,0,0
3289,['romantic'],0,0,1,0,0,0,0,0,0
3290,['romantic'],0,0,1,0,0,0,0,0,0
3291,['romantic'],0,0,1,0,0,0,0,0,0
3292,['romantic'],0,0,1,0,0,0,0,0,0
3293,['romantic'],0,0,1,0,0,0,0,0,0
3294,['romantic'],0,0,1,0,0,0,0,0,0
3295,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
3296,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
3297,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
3298,['romantic'],0,0,1,0,0,0,0,0,0
3299,['romantic'],0,0,1,0,0,0,0,0,0
3300,['romantic'],0,0,1,0,0,0,0,0,0
3301,['romantic'],0,0,1,0,0,0,0,0,0
3302,['romantic'],0,0,1,0,0,0,0,0,0
3303,['abstract'],0,0,0,0,0,1,0,0,0
3304,['romantic'],0,0,1,0,0,0,0,0,0
3305,['romantic'],0,0,1,0,0,0,0,0,0
3306,['romantic'],0,0,1,0,0,0,0,0,0
3307,['romantic'],0,0,1,0,0,0,0,0,0
3308,['romantic'],0,0,1,0,0,0,0,0,0
3309,['romantic'],0,0,1,0,0,0,0,0,0
3310,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3311,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3312,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3313,['romantic'],0,0,1,0,0,0,0,0,0
3314,['romantic'],0,0,1,0,0,0,0,0,0
3315,['humor'],0,0,0,0,0,0,0,0,1
3316,['expressionnisme'],0,0,0,0,1,0,0,0,0
3317,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3318,['romantic'],0,0,1,0,0,0,0,0,0
3319,['romantic'],0,0,1,0,0,0,0,0,0
3320,['romantic'],0,0,1,0,0,0,0,0,0
3321,['romantic'],0,0,1,0,0,0,0,0,0
3322,['romantic'],0,0,1,0,0,0,0,0,0
3323,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
3324,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
3325,"['realistic', 'humor']",0,0,0,1,0,0,0,0,1
3326,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
3327,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
3328,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3329,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
3330,['romantic'],0,0,1,0,0,0,0,0,0
3331,['romantic'],0,0,1,0,0,0,0,0,0
3332,['cute'],0,1,0,0,0,0,0,0,0
3333,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3334,['romantic'],0,0,1,0,0,0,0,0,0
3335,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
3336,['romantic'],0,0,1,0,0,0,0,0,0
3337,['romantic'],0,0,1,0,0,0,0,0,0
3338,['romantic'],0,0,1,0,0,0,0,0,0
3339,['romantic'],0,0,1,0,0,0,0,0,0
3340,['romantic'],0,0,1,0,0,0,0,0,0
3341,['romantic'],0,0,1,0,0,0,0,0,0
3342,['romantic'],0,0,1,0,0,0,0,0,0
3343,['romantic'],0,0,1,0,0,0,0,0,0
3344,['grotesque'],0,0,0,0,0,0,0,1,0
3345,['romantic'],0,0,1,0,0,0,0,0,0
3346,['romantic'],0,0,1,0,0,0,0,0,0
3347,['romantic'],0,0,1,0,0,0,0,0,0
3348,['romantic'],0,0,1,0,0,0,0,0,0
3349,['romantic'],0,0,1,0,0,0,0,0,0
3350,['romantic'],0,0,1,0,0,0,0,0,0
3351,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3352,"['classic', 'realistic']",1,0,0,1,0,0,0,0,0
3353,"['classic', 'realistic']",1,0,0,1,0,0,0,0,0
3354,"['classic', 'realistic']",1,0,0,1,0,0,0,0,0
3355,"['classic', 'realistic']",1,0,0,1,0,0,0,0,0
3356,['romantic'],0,0,1,0,0,0,0,0,0
3357,['romantic'],0,0,1,0,0,0,0,0,0
3358,['romantic'],0,0,1,0,0,0,0,0,0
3359,['romantic'],0,0,1,0,0,0,0,0,0
3360,['romantic'],0,0,1,0,0,0,0,0,0
3361,['abstract'],0,0,0,0,0,1,0,0,0
3362,['romantic'],0,0,1,0,0,0,0,0,0
3363,['romantic'],0,0,1,0,0,0,0,0,0
3364,['romantic'],0,0,1,0,0,0,0,0,0
3365,['romantic'],0,0,1,0,0,0,0,0,0
3366,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
3367,['romantic'],0,0,1,0,0,0,0,0,0
3368,['romantic'],0,0,1,0,0,0,0,0,0
3369,['romantic'],0,0,1,0,0,0,0,0,0
3370,['romantic'],0,0,1,0,0,0,0,0,0
3371,['romantic'],0,0,1,0,0,0,0,0,0
3372,['romantic'],0,0,1,0,0,0,0,0,0
3373,['romantic'],0,0,1,0,0,0,0,0,0
3374,['romantic'],0,0,1,0,0,0,0,0,0
3375,['romantic'],0,0,1,0,0,0,0,0,0
3376,['romantic'],0,0,1,0,0,0,0,0,0
3377,['romantic'],0,0,1,0,0,0,0,0,0
3378,['romantic'],0,0,1,0,0,0,0,0,0
3379,['romantic'],0,0,1,0,0,0,0,0,0
3380,['romantic'],0,0,1,0,0,0,0,0,0
3381,['romantic'],0,0,1,0,0,0,0,0,0
3382,['romantic'],0,0,1,0,0,0,0,0,0
3383,['romantic'],0,0,1,0,0,0,0,0,0
3384,['romantic'],0,0,1,0,0,0,0,0,0
3385,['romantic'],0,0,1,0,0,0,0,0,0
3386,['romantic'],0,0,1,0,0,0,0,0,0
3387,['romantic'],0,0,1,0,0,0,0,0,0
3388,"['romantic', 'realistic']",0,0,1,1,0,0,0,0,0
3389,['romantic'],0,0,1,0,0,0,0,0,0
3390,['romantic'],0,0,1,0,0,0,0,0,0
3391,['romantic'],0,0,1,0,0,0,0,0,0
3392,['romantic'],0,0,1,0,0,0,0,0,0
3393,['romantic'],0,0,1,0,0,0,0,0,0
3394,['romantic'],0,0,1,0,0,0,0,0,0
3395,['romantic'],0,0,1,0,0,0,0,0,0
3396,['romantic'],0,0,1,0,0,0,0,0,0
3397,['romantic'],0,0,1,0,0,0,0,0,0
3398,['romantic'],0,0,1,0,0,0,0,0,0
3399,['romantic'],0,0,1,0,0,0,0,0,0
3400,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
3401,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
3402,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
3403,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
3404,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
3405,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
3406,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
3407,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
3408,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
3409,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
3410,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
3411,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
3412,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
3413,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
3414,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
3415,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
3416,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
3417,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
3418,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
3419,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
3420,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
3421,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
3422,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
3423,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
3424,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
3425,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
3426,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
3427,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
3428,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
3429,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
3430,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
3431,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
3432,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
3433,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
3434,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
3435,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
3436,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
3437,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
3438,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
3439,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
3440,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
3441,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
3442,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
3443,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
3444,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
3445,"['romantic', 'abstract']",0,0,1,0,0,1,0,0,0
3446,['romantic'],0,0,1,0,0,0,0,0,0
3447,['romantic'],0,0,1,0,0,0,0,0,0
3448,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3449,['cute'],0,1,0,0,0,0,0,0,0
3450,"['romantic', 'abstract']",0,0,1,0,0,1,0,0,0
3451,['romantic'],0,0,1,0,0,0,0,0,0
3452,['romantic'],0,0,1,0,0,0,0,0,0
3453,['romantic'],0,0,1,0,0,0,0,0,0
3454,"['romantic', 'decoration']",0,0,1,0,0,0,1,0,0
3455,"['romantic', 'decoration']",0,0,1,0,0,0,1,0,0
3456,['romantic'],0,0,1,0,0,0,0,0,0
3457,['decoration'],0,0,0,0,0,0,1,0,0
3458,['romantic'],0,0,1,0,0,0,0,0,0
3459,['romantic'],0,0,1,0,0,0,0,0,0
3460,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
3461,"['romantic', 'decoration']",0,0,1,0,0,0,1,0,0
3462,['romantic'],0,0,1,0,0,0,0,0,0
3463,['romantic'],0,0,1,0,0,0,0,0,0
3464,['romantic'],0,0,1,0,0,0,0,0,0
3465,"['abstract', 'decoration']",0,0,0,0,0,1,1,0,0
3466,['cute'],0,1,0,0,0,0,0,0,0
3467,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3468,['romantic'],0,0,1,0,0,0,0,0,0
3469,['cute'],0,1,0,0,0,0,0,0,0
3470,['romantic'],0,0,1,0,0,0,0,0,0
3471,['cute'],0,1,0,0,0,0,0,0,0
3472,['cute'],0,1,0,0,0,0,0,0,0
3473,['cute'],0,1,0,0,0,0,0,0,0
3474,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3475,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3476,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3477,['cute'],0,1,0,0,0,0,0,0,0
3478,['romantic'],0,0,1,0,0,0,0,0,0
3479,"['cute', 'decoration']",0,1,0,0,0,0,1,0,0
3480,['cute'],0,1,0,0,0,0,0,0,0
3481,['decoration'],0,0,0,0,0,0,1,0,0
3482,['cute'],0,1,0,0,0,0,0,0,0
3483,['romantic'],0,0,1,0,0,0,0,0,0
3484,"['romantic', 'decoration']",0,0,1,0,0,0,1,0,0
3485,"['romantic', 'decoration']",0,0,1,0,0,0,1,0,0
3486,"['romantic', 'decoration']",0,0,1,0,0,0,1,0,0
3487,"['romantic', 'decoration']",0,0,1,0,0,0,1,0,0
3488,"['romantic', 'decoration']",0,0,1,0,0,0,1,0,0
3489,"['romantic', 'decoration']",0,0,1,0,0,0,1,0,0
3490,"['romantic', 'decoration']",0,0,1,0,0,0,1,0,0
3491,"['romantic', 'decoration']",0,0,1,0,0,0,1,0,0
3492,['romantic'],0,0,1,0,0,0,0,0,0
3493,['cute'],0,1,0,0,0,0,0,0,0
3494,['romantic'],0,0,1,0,0,0,0,0,0
3495,['romantic'],0,0,1,0,0,0,0,0,0
3496,['romantic'],0,0,1,0,0,0,0,0,0
3497,"['cute', 'decoration']",0,1,0,0,0,0,1,0,0
3498,['cute'],0,1,0,0,0,0,0,0,0
3499,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
3500,['romantic'],0,0,1,0,0,0,0,0,0
3501,['romantic'],0,0,1,0,0,0,0,0,0
3502,['romantic'],0,0,1,0,0,0,0,0,0
3503,['romantic'],0,0,1,0,0,0,0,0,0
3504,['grotesque'],0,0,0,0,0,0,0,1,0
3505,['cute'],0,1,0,0,0,0,0,0,0
3506,['cute'],0,1,0,0,0,0,0,0,0
3507,['cute'],0,1,0,0,0,0,0,0,0
3508,['cute'],0,1,0,0,0,0,0,0,0
3509,['romantic'],0,0,1,0,0,0,0,0,0
3510,['cute'],0,1,0,0,0,0,0,0,0
3511,['cute'],0,1,0,0,0,0,0,0,0
3512,['cute'],0,1,0,0,0,0,0,0,0
3513,['romantic'],0,0,1,0,0,0,0,0,0
3514,['cute'],0,1,0,0,0,0,0,0,0
3515,['cute'],0,1,0,0,0,0,0,0,0
3516,"['cute', 'expressionnisme']",0,1,0,0,1,0,0,0,0
3517,['cute'],0,1,0,0,0,0,0,0,0
3518,['cute'],0,1,0,0,0,0,0,0,0
3519,['cute'],0,1,0,0,0,0,0,0,0
3520,"['cute', 'expressionnisme']",0,1,0,0,1,0,0,0,0
3521,['cute'],0,1,0,0,0,0,0,0,0
3522,['grotesque'],0,0,0,0,0,0,0,1,0
3523,['romantic'],0,0,1,0,0,0,0,0,0
3524,['romantic'],0,0,1,0,0,0,0,0,0
3525,['romantic'],0,0,1,0,0,0,0,0,0
3526,['romantic'],0,0,1,0,0,0,0,0,0
3527,"['grotesque', 'humor']",0,0,0,0,0,0,0,1,1
3528,['romantic'],0,0,1,0,0,0,0,0,0
3529,['romantic'],0,0,1,0,0,0,0,0,0
3530,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
3531,['romantic'],0,0,1,0,0,0,0,0,0
3532,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3533,['romantic'],0,0,1,0,0,0,0,0,0
3534,['romantic'],0,0,1,0,0,0,0,0,0
3535,['romantic'],0,0,1,0,0,0,0,0,0
3536,['romantic'],0,0,1,0,0,0,0,0,0
3537,['romantic'],0,0,1,0,0,0,0,0,0
3538,"['classic', 'realistic']",1,0,0,1,0,0,0,0,0
3539,"['romantic', 'grotesque']",0,0,1,0,0,0,0,1,0
3540,['romantic'],0,0,1,0,0,0,0,0,0
3541,['romantic'],0,0,1,0,0,0,0,0,0
3542,['romantic'],0,0,1,0,0,0,0,0,0
3543,['romantic'],0,0,1,0,0,0,0,0,0
3544,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
3545,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
3546,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
3547,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
3548,"['romantic', 'abstract']",0,0,1,0,0,1,0,0,0
3549,['romantic'],0,0,1,0,0,0,0,0,0
3550,['romantic'],0,0,1,0,0,0,0,0,0
3551,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
3552,['romantic'],0,0,1,0,0,0,0,0,0
3553,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3554,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
3555,"['cute', 'decoration']",0,1,0,0,0,0,1,0,0
3556,"['cute', 'decoration']",0,1,0,0,0,0,1,0,0
3557,"['cute', 'decoration']",0,1,0,0,0,0,1,0,0
3558,"['expressionnisme', 'decoration']",0,0,0,0,1,0,1,0,0
3559,"['cute', 'decoration']",0,1,0,0,0,0,1,0,0
3560,"['cute', 'decoration']",0,1,0,0,0,0,1,0,0
3561,"['cute', 'decoration']",0,1,0,0,0,0,1,0,0
3562,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
3563,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
3564,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3565,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3566,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3567,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3568,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3569,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3570,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3571,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3572,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3573,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3574,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3575,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3576,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3577,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3578,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3579,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3580,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3581,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3582,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3583,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3584,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3585,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3586,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3587,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3588,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3589,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3590,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3591,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3592,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3593,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3594,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3595,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3596,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3597,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3598,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3599,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3600,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3601,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3602,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3603,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3604,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3605,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3606,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3607,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3608,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3609,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3610,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3611,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
3612,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
