Id,Genre,happiness,love,trust,optimism,sadness,fear,disgust,anger,lost,surprise,touched,peace
3195,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
3196,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3197,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
3198,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
3199,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
3200,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
3201,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3202,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3203,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
3204,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3205,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3206,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3207,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
3208,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
3209,['happiness'],1,0,0,0,0,0,0,0,0,0,0,0
3210,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3211,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
3212,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
3213,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
3214,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
3215,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3216,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3217,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3218,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
3219,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
3220,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3221,"['trust', 'optimism']",0,0,1,1,0,0,0,0,0,0,0,0
3222,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
3223,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3224,"['trust', 'optimism']",0,0,1,1,0,0,0,0,0,0,0,0
3225,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
3226,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3227,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
3228,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
3229,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
3230,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
3231,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
3232,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3233,"['trust', 'sadness']",0,0,1,0,1,0,0,0,0,0,0,0
3234,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3235,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
3236,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3237,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3238,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
3239,['anger'],0,0,0,0,0,0,0,1,0,0,0,0
3240,['anger'],0,0,0,0,0,0,0,1,0,0,0,0
3241,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3242,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
3243,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3244,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
3245,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3246,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3247,['anger'],0,0,0,0,0,0,0,1,0,0,0,0
3248,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
3249,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
3250,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
3251,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
3252,['anger'],0,0,0,0,0,0,0,1,0,0,0,0
3253,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
3254,['love'],0,1,0,0,0,0,0,0,0,0,0,0
3255,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
3256,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
3257,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3258,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3259,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3260,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3261,['happiness'],1,0,0,0,0,0,0,0,0,0,0,0
3262,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3263,['happiness'],1,0,0,0,0,0,0,0,0,0,0,0
3264,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3265,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3266,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3267,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
3268,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3269,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
3270,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3271,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3272,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3273,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3274,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3275,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3276,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3277,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
3278,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3279,"['happiness', 'love', 'trust']",1,1,1,0,0,0,0,0,0,0,0,0
3280,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
3281,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3282,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3283,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
3284,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3285,['anger'],0,0,0,0,0,0,0,1,0,0,0,0
3286,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
3287,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
3288,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
3289,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
3290,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
3291,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3292,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
3293,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
3294,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
3295,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
3296,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
3297,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3298,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3299,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3300,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
3301,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
3302,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3303,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3304,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3305,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3306,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
3307,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
3308,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3309,['love'],0,1,0,0,0,0,0,0,0,0,0,0
3310,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
3311,"['love', 'optimism']",0,1,0,1,0,0,0,0,0,0,0,0
3312,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
3313,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3314,['love'],0,1,0,0,0,0,0,0,0,0,0,0
3315,['love'],0,1,0,0,0,0,0,0,0,0,0,0
3316,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3317,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3318,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
3319,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
3320,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3321,"['love', 'trust', 'touched']",0,1,1,0,0,0,0,0,0,0,1,0
3322,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3323,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
3324,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
3325,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
3326,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3327,"['trust', 'peace']",0,0,1,0,0,0,0,0,0,0,0,1
3328,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3329,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
3330,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
3331,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
3332,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
3333,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3334,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
3335,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
3336,"['trust', 'peace']",0,0,1,0,0,0,0,0,0,0,0,1
3337,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
3338,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3339,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
3340,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3341,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3342,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3343,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3344,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3345,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
3346,['anger'],0,0,0,0,0,0,0,1,0,0,0,0
3347,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
3348,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3349,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
3350,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3351,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
3352,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
3353,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3354,"['trust', 'peace']",0,0,1,0,0,0,0,0,0,0,0,1
3355,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
3356,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3357,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3358,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3359,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3360,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3361,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
3362,"['trust', 'peace']",0,0,1,0,0,0,0,0,0,0,0,1
3363,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
3364,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3365,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
3366,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
3367,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3368,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3369,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3370,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3371,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3372,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3373,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3374,"['trust', 'peace']",0,0,1,0,0,0,0,0,0,0,0,1
3375,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3376,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3377,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3378,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3379,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3380,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3381,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
3382,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3383,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3384,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3385,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
3386,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3387,"['trust', 'peace']",0,0,1,0,0,0,0,0,0,0,0,1
3388,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3389,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3390,"['trust', 'peace']",0,0,1,0,0,0,0,0,0,0,0,1
3391,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3392,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
3393,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3394,"['trust', 'peace']",0,0,1,0,0,0,0,0,0,0,0,1
3395,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3396,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3397,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3398,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
3399,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3400,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
3401,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
3402,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
3403,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
3404,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
3405,"['happiness', 'optimism']",1,0,0,1,0,0,0,0,0,0,0,0
3406,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
3407,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
3408,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
3409,['happiness'],1,0,0,0,0,0,0,0,0,0,0,0
3410,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
3411,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3412,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3413,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3414,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
3415,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
3416,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3417,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
3418,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
3419,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
3420,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
3421,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
3422,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
3423,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3424,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
3425,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
3426,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
3427,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3428,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3429,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3430,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
3431,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
3432,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
3433,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3434,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3435,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
3436,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
3437,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3438,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
3439,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
3440,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
3441,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
3442,"['love', 'trust', 'fear']",0,1,1,0,0,1,0,0,0,0,0,0
3443,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
3444,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3445,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3446,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3447,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3448,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3449,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3450,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3451,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
3452,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3453,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
3454,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3455,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
3456,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3457,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3458,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
3459,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3460,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
3461,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3462,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
3463,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3464,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
3465,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3466,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
3467,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
3468,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3469,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3470,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
3471,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3472,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3473,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3474,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3475,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
3476,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3477,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
3478,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3479,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3480,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3481,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3482,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
3483,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3484,"['trust', 'optimism']",0,0,1,1,0,0,0,0,0,0,0,0
3485,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3486,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3487,"['trust', 'peace']",0,0,1,0,0,0,0,0,0,0,0,1
3488,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
3489,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
3490,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3491,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3492,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
3493,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
3494,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
3495,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
3496,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
3497,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3498,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3499,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
3500,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
3501,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
3502,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3503,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3504,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
3505,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
3506,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3507,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3508,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3509,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3510,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3511,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3512,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
3513,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3514,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
3515,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3516,['anger'],0,0,0,0,0,0,0,1,0,0,0,0
3517,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3518,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3519,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
3520,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3521,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
3522,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3523,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3524,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
3525,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3526,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3527,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
3528,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3529,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3530,['anger'],0,0,0,0,0,0,0,1,0,0,0,0
3531,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3532,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3533,['anger'],0,0,0,0,0,0,0,1,0,0,0,0
3534,['anger'],0,0,0,0,0,0,0,1,0,0,0,0
3535,['anger'],0,0,0,0,0,0,0,1,0,0,0,0
3536,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3537,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3538,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
3539,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
3540,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
3541,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
3542,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
3543,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
3544,['happiness'],1,0,0,0,0,0,0,0,0,0,0,0
3545,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
3546,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
3547,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
3548,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3549,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
3550,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
3551,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3552,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3553,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
3554,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3555,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3556,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
3557,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
3558,['anger'],0,0,0,0,0,0,0,1,0,0,0,0
3559,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3560,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3561,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
3562,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3563,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
3564,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3565,"['happiness', 'trust']",1,0,1,0,0,0,0,0,0,0,0,0
3566,['happiness'],1,0,0,0,0,0,0,0,0,0,0,0
3567,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3568,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3569,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
3570,['anger'],0,0,0,0,0,0,0,1,0,0,0,0
3571,['happiness'],1,0,0,0,0,0,0,0,0,0,0,0
3572,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3573,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
3574,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
3575,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
3576,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
3577,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3578,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
3579,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
3580,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
3581,['happiness'],1,0,0,0,0,0,0,0,0,0,0,0
3582,['happiness'],1,0,0,0,0,0,0,0,0,0,0,0
3583,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3584,['happiness'],1,0,0,0,0,0,0,0,0,0,0,0
3585,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
3586,['happiness'],1,0,0,0,0,0,0,0,0,0,0,0
3587,['anger'],0,0,0,0,0,0,0,1,0,0,0,0
3588,['happiness'],1,0,0,0,0,0,0,0,0,0,0,0
3589,['happiness'],1,0,0,0,0,0,0,0,0,0,0,0
3590,['happiness'],1,0,0,0,0,0,0,0,0,0,0,0
3591,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
3592,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
3593,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
3594,['happiness'],1,0,0,0,0,0,0,0,0,0,0,0
3595,['anger'],0,0,0,0,0,0,0,1,0,0,0,0
3596,['happiness'],1,0,0,0,0,0,0,0,0,0,0,0
3597,['happiness'],1,0,0,0,0,0,0,0,0,0,0,0
3598,"['happiness', 'trust']",1,0,1,0,0,0,0,0,0,0,0,0
3599,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
3600,['love'],0,1,0,0,0,0,0,0,0,0,0,0
3601,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
3602,['anger'],0,0,0,0,0,0,0,1,0,0,0,0
3603,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
3604,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
3605,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
3606,['anger'],0,0,0,0,0,0,0,1,0,0,0,0
3607,['happiness'],1,0,0,0,0,0,0,0,0,0,0,0
3608,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3609,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3610,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
3611,['anger'],0,0,0,0,0,0,0,1,0,0,0,0
3612,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
3613,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
3614,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
3615,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
3616,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
