Id,Genre,family,friendship,adventure,enjoy-life,beautiful-scenery,home,holiday,imaginary,nostalgia,loneliness,growth,sick
3184,['family'],1,0,0,0,0,0,0,0,0,0,0,0
3185,['family'],1,0,0,0,0,0,0,0,0,0,0,0
3186,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3187,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
3188,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3189,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
3190,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
3191,['family'],1,0,0,0,0,0,0,0,0,0,0,0
3192,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
3193,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3194,"['friendship', 'holiday']",0,1,0,0,0,0,1,0,0,0,0,0
3195,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
3196,['enjoy-life'],0,0,0,1,0,0,0,0,0,0,0,0
3197,['family'],1,0,0,0,0,0,0,0,0,0,0,0
3198,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
3199,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3200,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
3201,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
3202,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
3203,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
3204,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3205,['enjoy-life'],0,0,0,1,0,0,0,0,0,0,0,0
3206,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3207,['family'],1,0,0,0,0,0,0,0,0,0,0,0
3208,"['friendship', 'holiday']",0,1,0,0,0,0,1,0,0,0,0,0
3209,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3210,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3211,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3212,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
3213,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
3214,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
3215,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3216,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3217,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3218,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
3219,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3220,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3221,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
3222,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3223,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3224,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
3225,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3226,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3227,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
3228,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3229,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3230,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
3231,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
3232,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
3233,['family'],1,0,0,0,0,0,0,0,0,0,0,0
3234,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
3235,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
3236,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3237,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3238,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
3239,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
3240,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
3241,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3242,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
3243,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
3244,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
3245,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
3246,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3247,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
3248,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
3249,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
3250,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
3251,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3252,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3253,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
3254,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
3255,['family'],1,0,0,0,0,0,0,0,0,0,0,0
3256,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
3257,['holiday'],0,0,0,0,0,0,1,0,0,0,0,0
3258,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3259,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3260,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3261,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
3262,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3263,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3264,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3265,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3266,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3267,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3268,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3269,['family'],1,0,0,0,0,0,0,0,0,0,0,0
3270,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3271,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3272,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
3273,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
3274,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3275,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3276,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
3277,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3278,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3279,['holiday'],0,0,0,0,0,0,1,0,0,0,0,0
3280,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
3281,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3282,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3283,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
3284,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3285,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
3286,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3287,['family'],1,0,0,0,0,0,0,0,0,0,0,0
3288,['family'],1,0,0,0,0,0,0,0,0,0,0,0
3289,['family'],1,0,0,0,0,0,0,0,0,0,0,0
3290,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
3291,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
3292,['family'],1,0,0,0,0,0,0,0,0,0,0,0
3293,['family'],1,0,0,0,0,0,0,0,0,0,0,0
3294,['family'],1,0,0,0,0,0,0,0,0,0,0,0
3295,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
3296,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
3297,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3298,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3299,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3300,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
3301,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
3302,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
3303,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3304,['family'],1,0,0,0,0,0,0,0,0,0,0,0
3305,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
3306,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
3307,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
3308,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
3309,['family'],1,0,0,0,0,0,0,0,0,0,0,0
3310,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3311,['family'],1,0,0,0,0,0,0,0,0,0,0,0
3312,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
3313,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
3314,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3315,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
3316,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3317,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3318,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3319,['family'],1,0,0,0,0,0,0,0,0,0,0,0
3320,"['adventure', 'loneliness']",0,0,1,0,0,0,0,0,0,1,0,0
3321,"['family', 'adventure', 'beautiful-scenery']",1,0,1,0,1,0,0,0,0,0,0,0
3322,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
3323,['family'],1,0,0,0,0,0,0,0,0,0,0,0
3324,['family'],1,0,0,0,0,0,0,0,0,0,0,0
3325,['family'],1,0,0,0,0,0,0,0,0,0,0,0
3326,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3327,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
3328,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
3329,['family'],1,0,0,0,0,0,0,0,0,0,0,0
3330,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3331,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3332,['family'],1,0,0,0,0,0,0,0,0,0,0,0
3333,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3334,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3335,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
3336,"['adventure', 'beautiful-scenery']",0,0,1,0,1,0,0,0,0,0,0,0
3337,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
3338,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3339,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
3340,"['adventure', 'beautiful-scenery']",0,0,1,0,1,0,0,0,0,0,0,0
3341,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3342,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
3343,['beautiful-scenery'],0,0,0,0,1,0,0,0,0,0,0,0
3344,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
3345,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
3346,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
3347,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
3348,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
3349,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
3350,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
3351,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
3352,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3353,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3354,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3355,['family'],1,0,0,0,0,0,0,0,0,0,0,0
3356,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3357,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3358,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3359,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3360,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3361,['family'],1,0,0,0,0,0,0,0,0,0,0,0
3362,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3363,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3364,['beautiful-scenery'],0,0,0,0,1,0,0,0,0,0,0,0
3365,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3366,['nostalgia'],0,0,0,0,0,0,0,0,1,0,0,0
3367,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3368,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3369,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
3370,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3371,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3372,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3373,['beautiful-scenery'],0,0,0,0,1,0,0,0,0,0,0,0
3374,"['beautiful-scenery', 'home']",0,0,0,0,1,1,0,0,0,0,0,0
3375,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3376,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3377,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3378,"['beautiful-scenery', 'home']",0,0,0,0,1,1,0,0,0,0,0,0
3379,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3380,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3381,['family'],1,0,0,0,0,0,0,0,0,0,0,0
3382,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3383,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3384,['beautiful-scenery'],0,0,0,0,1,0,0,0,0,0,0,0
3385,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3386,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3387,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3388,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3389,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3390,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3391,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3392,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3393,['beautiful-scenery'],0,0,0,0,1,0,0,0,0,0,0,0
3394,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3395,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3396,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3397,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3398,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3399,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3400,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
3401,['family'],1,0,0,0,0,0,0,0,0,0,0,0
3402,['family'],1,0,0,0,0,0,0,0,0,0,0,0
3403,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
3404,['family'],1,0,0,0,0,0,0,0,0,0,0,0
3405,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
3406,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
3407,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
3408,['family'],1,0,0,0,0,0,0,0,0,0,0,0
3409,['holiday'],0,0,0,0,0,0,1,0,0,0,0,0
3410,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
3411,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3412,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
3413,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3414,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
3415,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
3416,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3417,"['friendship', 'home']",0,1,0,0,0,1,0,0,0,0,0,0
3418,['family'],1,0,0,0,0,0,0,0,0,0,0,0
3419,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
3420,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
3421,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
3422,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3423,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
3424,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
3425,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3426,['family'],1,0,0,0,0,0,0,0,0,0,0,0
3427,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
3428,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3429,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
3430,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
3431,"['friendship', 'enjoy-life']",0,1,0,1,0,0,0,0,0,0,0,0
3432,"['friendship', 'enjoy-life']",0,1,0,1,0,0,0,0,0,0,0,0
3433,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3434,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
3435,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
3436,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3437,['enjoy-life'],0,0,0,1,0,0,0,0,0,0,0,0
3438,['holiday'],0,0,0,0,0,0,1,0,0,0,0,0
3439,"['friendship', 'beautiful-scenery']",0,1,0,0,1,0,0,0,0,0,0,0
3440,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
3441,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
3442,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
3443,['enjoy-life'],0,0,0,1,0,0,0,0,0,0,0,0
3444,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3445,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3446,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3447,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3448,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
3449,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3450,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3451,['family'],1,0,0,0,0,0,0,0,0,0,0,0
3452,['family'],1,0,0,0,0,0,0,0,0,0,0,0
3453,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3454,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3455,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
3456,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3457,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3458,"['loneliness', 'growth']",0,0,0,0,0,0,0,0,0,1,1,0
3459,['family'],1,0,0,0,0,0,0,0,0,0,0,0
3460,['family'],1,0,0,0,0,0,0,0,0,0,0,0
3461,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3462,['family'],1,0,0,0,0,0,0,0,0,0,0,0
3463,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3464,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3465,['beautiful-scenery'],0,0,0,0,1,0,0,0,0,0,0,0
3466,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
3467,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3468,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3469,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3470,['family'],1,0,0,0,0,0,0,0,0,0,0,0
3471,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
3472,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
3473,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3474,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3475,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3476,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3477,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
3478,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3479,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3480,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3481,['beautiful-scenery'],0,0,0,0,1,0,0,0,0,0,0,0
3482,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3483,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3484,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
3485,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3486,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3487,['family'],1,0,0,0,0,0,0,0,0,0,0,0
3488,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3489,['family'],1,0,0,0,0,0,0,0,0,0,0,0
3490,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3491,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3492,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3493,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
3494,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3495,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3496,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3497,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3498,['enjoy-life'],0,0,0,1,0,0,0,0,0,0,0,0
3499,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3500,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3501,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
3502,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3503,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
3504,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
3505,['family'],1,0,0,0,0,0,0,0,0,0,0,0
3506,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3507,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3508,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
3509,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3510,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
3511,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3512,['family'],1,0,0,0,0,0,0,0,0,0,0,0
3513,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
3514,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
3515,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
3516,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
3517,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
3518,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3519,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
3520,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3521,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
3522,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
3523,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3524,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3525,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
3526,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3527,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
3528,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3529,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3530,['family'],1,0,0,0,0,0,0,0,0,0,0,0
3531,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3532,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
3533,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3534,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3535,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3536,['family'],1,0,0,0,0,0,0,0,0,0,0,0
3537,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3538,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3539,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
3540,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
3541,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
3542,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
3543,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
3544,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
3545,['family'],1,0,0,0,0,0,0,0,0,0,0,0
3546,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3547,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3548,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3549,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
3550,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3551,"['adventure', 'home']",0,0,1,0,0,1,0,0,0,0,0,0
3552,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
3553,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3554,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3555,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3556,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3557,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3558,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3559,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3560,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3561,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
3562,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3563,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3564,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3565,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
3566,['holiday'],0,0,0,0,0,0,1,0,0,0,0,0
3567,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3568,['enjoy-life'],0,0,0,1,0,0,0,0,0,0,0,0
3569,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
3570,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3571,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3572,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3573,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3574,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3575,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
3576,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3577,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3578,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
3579,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
3580,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3581,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3582,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3583,['enjoy-life'],0,0,0,1,0,0,0,0,0,0,0,0
3584,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
3585,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
3586,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3587,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3588,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3589,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3590,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3591,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
3592,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3593,['sick'],0,0,0,0,0,0,0,0,0,0,0,1
3594,['enjoy-life'],0,0,0,1,0,0,0,0,0,0,0,0
3595,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3596,['enjoy-life'],0,0,0,1,0,0,0,0,0,0,0,0
3597,['enjoy-life'],0,0,0,1,0,0,0,0,0,0,0,0
3598,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
3599,['home'],0,0,0,0,0,1,0,0,0,0,0,0
3600,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3601,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
3602,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
3603,['enjoy-life'],0,0,0,1,0,0,0,0,0,0,0,0
3604,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3605,['enjoy-life'],0,0,0,1,0,0,0,0,0,0,0,0
3606,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3607,['holiday'],0,0,0,0,0,0,1,0,0,0,0,0
3608,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3609,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
3610,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
